224022,WM,LR
224022,WM,RL
397861,WM,LR
397861,WM,RL
580650,WM,LR
580650,WM,RL
224022,SOCIAL,LR
224022,SOCIAL,RL
397861,SOCIAL,LR
397861,SOCIAL,RL
580650,SOCIAL,LR
580650,SOCIAL,RL
224022,EMOTION,LR
224022,EMOTION,RL
397861,EMOTION,LR
397861,EMOTION,RL
580650,EMOTION,LR
580650,EMOTION,RL
224022,GAMBLING,LR
224022,GAMBLING,RL
397861,GAMBLING,LR
397861,GAMBLING,RL
580650,GAMBLING,LR
580650,GAMBLING,RL
